PrefabName;SequenceIndex;TupleIndex;Lane;ObstacleGUID;TokenGUID;PowerUpGUID
EI_InteriorA_Obstacles;1;0;Right;8b92183c3550f0949b6eae6cdc822e93;NULL;NULL
EI_InteriorA_Obstacles;1;1;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;1;1;Middle;NULL;9d55afd5b090ded4ca92ac420d0bd03f;NULL
EI_InteriorA_Obstacles;1;1;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;1;2;Left;5e5f12cfa62125445a5b476e132f9f4f;NULL;NULL
EI_InteriorA_Obstacles;1;2;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;1;2;Right;d4c4fb37ef30d4c4ea499a2c032cd501;eef73bb34eeab7443a4c88631b9444db;NULL
EI_InteriorA_Obstacles;1;3;Left;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;1;3;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;1;3;Right;NULL;3943912e7cdd94741bd702527b23cb8e;NULL
EI_InteriorA_Obstacles;1;4;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;1;4;Middle;58d5c44374f27f146b745d342d89b898;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;1;4;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;2;0;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;2;0;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;2;0;Right;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;2;1;Left;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;2;1;Middle;b467def937d6ba54990b1a49fda34fd5;NULL;NULL
EI_InteriorA_Obstacles;2;1;Right;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;2;2;Left;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;2;2;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;2;2;Right;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;3;0;Left;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;3;0;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;3;0;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;3;1;Left;5e5f12cfa62125445a5b476e132f9f4f;NULL;NULL
EI_InteriorA_Obstacles;3;1;Middle;NULL;0c6483c86d7fa0e44a45450763f6e30f;NULL
EI_InteriorA_Obstacles;3;1;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;3;2;Left;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;3;2;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;3;2;Right;8b92183c3550f0949b6eae6cdc822e93;NULL;NULL
EI_InteriorA_Obstacles;3;3;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;3;3;Middle;58d5c44374f27f146b745d342d89b898;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;3;3;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;4;0;Left;e40a82857f851574e88007d2ead80145;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;4;0;Middle;NULL;eef73bb34eeab7443a4c88631b9444db;NULL
EI_InteriorA_Obstacles;4;0;Right;8b92183c3550f0949b6eae6cdc822e93;NULL;NULL
EI_InteriorA_Obstacles;4;1;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;4;1;Middle;NULL;87296fc76abbbc64687477e185bc9324;NULL
EI_InteriorA_Obstacles;4;1;Right;d4c4fb37ef30d4c4ea499a2c032cd501;NULL;NULL
EI_InteriorA_Obstacles;4;2;Left;5e5f12cfa62125445a5b476e132f9f4f;NULL;NULL
EI_InteriorA_Obstacles;4;2;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;4;2;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;4;3;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;4;3;Middle;58d5c44374f27f146b745d342d89b898;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;4;3;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;5;0;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;5;0;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;5;0;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;5;1;Left;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;5;1;Middle;58d5c44374f27f146b745d342d89b898;NULL;NULL
EI_InteriorA_Obstacles;5;1;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;5;2;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;5;2;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;5;2;Right;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;5;3;Left;5e5f12cfa62125445a5b476e132f9f4f;NULL;NULL
EI_InteriorA_Obstacles;5;3;Middle;NULL;eef73bb34eeab7443a4c88631b9444db;NULL
EI_InteriorA_Obstacles;5;3;Right;8b92183c3550f0949b6eae6cdc822e93;NULL;NULL
EI_InteriorA_Obstacles;5;4;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;5;4;Middle;58d5c44374f27f146b745d342d89b898;NULL;NULL
EI_InteriorA_Obstacles;5;4;Right;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;6;0;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;6;0;Middle;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;6;0;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;6;1;Left;e40a82857f851574e88007d2ead80145;NULL;NULL
EI_InteriorA_Obstacles;6;1;Middle;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;6;1;Right;d4c4fb37ef30d4c4ea499a2c032cd501;NULL;NULL
EI_InteriorA_Obstacles;7;0;Left;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;7;0;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;7;0;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;7;1;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;7;1;Middle;016cfbb1de3c0a245b14cab7e75657d1;NULL;NULL
EI_InteriorA_Obstacles;7;1;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;7;2;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;7;2;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;7;2;Right;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;7;3;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;7;3;Middle;d260a901ed89b794a9bf95bca9ab348d;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;7;3;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;8;0;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;8;0;Middle;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;8;0;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;8;1;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;8;1;Middle;01997c83a2713204b95024c551df55b5;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;8;1;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;9;0;Left;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;9;0;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;9;0;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;9;1;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;9;1;Middle;737c6d33deaed84449fccc704583b9ea;NULL;NULL
EI_InteriorA_Obstacles;9;1;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;9;2;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;9;2;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;9;2;Right;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;9;3;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;9;3;Middle;cc8f07b12aa63c7498bd4874e56e7c4a;NULL;NULL
EI_InteriorA_Obstacles;9;3;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;9;4;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;9;4;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;9;4;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;9;5;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;9;5;Middle;dbe5345cf47bc624e971232d1bdd5286;NULL;NULL
EI_InteriorA_Obstacles;9;5;Right;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;10;0;Left;NULL;87296fc76abbbc64687477e185bc9324;NULL
EI_InteriorA_Obstacles;10;0;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;10;0;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;10;1;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;10;1;Middle;445901ce7e0cd5c47bf1140cab167ede;NULL;NULL
EI_InteriorA_Obstacles;10;1;Right;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;10;2;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;10;2;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;10;2;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;10;3;Left;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;10;3;Middle;cbbd9686091e8134880af5129f5e57d6;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;10;3;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;10;4;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;10;4;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;10;4;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;10;5;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;10;5;Middle;58d5c44374f27f146b745d342d89b898;NULL;NULL
EI_InteriorA_Obstacles;10;5;Right;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;11;0;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;11;0;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;11;0;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;11;1;Left;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;11;1;Middle;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;11;1;Right;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;11;2;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;11;2;Middle;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;11;2;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;11;3;Left;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;11;3;Middle;b467def937d6ba54990b1a49fda34fd5;NULL;NULL
EI_InteriorA_Obstacles;11;3;Right;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;11;4;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;11;4;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;11;4;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;11;5;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;11;5;Middle;7e78bebefc172ac4fb983b46a51b44c6;NULL;NULL
EI_InteriorA_Obstacles;11;5;Right;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;12;0;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;12;0;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;12;0;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;12;1;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;12;1;Middle;016cfbb1de3c0a245b14cab7e75657d1;NULL;NULL
EI_InteriorA_Obstacles;12;1;Right;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;12;2;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;12;2;Middle;016cfbb1de3c0a245b14cab7e75657d1;NULL;NULL
EI_InteriorA_Obstacles;12;2;Right;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;12;3;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;12;3;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;12;3;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;12;4;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;12;4;Middle;d260a901ed89b794a9bf95bca9ab348d;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;12;4;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;12;5;Left;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;12;5;Middle;d260a901ed89b794a9bf95bca9ab348d;NULL;NULL
EI_InteriorA_Obstacles;12;5;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;13;0;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;13;0;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;13;0;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;13;1;Left;bd6140d8e59df9b4abcdca465a458487;eef73bb34eeab7443a4c88631b9444db;NULL
EI_InteriorA_Obstacles;13;1;Middle;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;13;1;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;13;2;Left;bd6140d8e59df9b4abcdca465a458487;eef73bb34eeab7443a4c88631b9444db;NULL
EI_InteriorA_Obstacles;13;2;Middle;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;13;2;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;13;3;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;13;3;Middle;bd6140d8e59df9b4abcdca465a458487;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;13;3;Right;bd6140d8e59df9b4abcdca465a458487;eef73bb34eeab7443a4c88631b9444db;NULL
EI_InteriorA_Obstacles;13;4;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;13;4;Middle;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;13;4;Right;bd6140d8e59df9b4abcdca465a458487;eef73bb34eeab7443a4c88631b9444db;NULL
EI_InteriorA_Obstacles;14;0;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;14;0;Middle;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;14;0;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;14;1;Left;bd6140d8e59df9b4abcdca465a458487;eef73bb34eeab7443a4c88631b9444db;NULL
EI_InteriorA_Obstacles;14;1;Middle;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;14;1;Right;bd6140d8e59df9b4abcdca465a458487;eef73bb34eeab7443a4c88631b9444db;NULL
EI_InteriorA_Obstacles;14;2;Left;bd6140d8e59df9b4abcdca465a458487;eef73bb34eeab7443a4c88631b9444db;NULL
EI_InteriorA_Obstacles;14;2;Middle;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;14;2;Right;bd6140d8e59df9b4abcdca465a458487;eef73bb34eeab7443a4c88631b9444db;NULL
EI_InteriorA_Obstacles;14;3;Left;bd6140d8e59df9b4abcdca465a458487;eef73bb34eeab7443a4c88631b9444db;NULL
EI_InteriorA_Obstacles;14;3;Middle;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;14;3;Right;bd6140d8e59df9b4abcdca465a458487;eef73bb34eeab7443a4c88631b9444db;NULL
EI_InteriorA_Obstacles;15;0;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;15;0;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;15;0;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;15;1;Left;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;15;1;Middle;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;15;1;Right;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;15;2;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;15;2;Middle;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;15;2;Right;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;15;3;Left;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;15;3;Middle;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;15;3;Right;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;16;0;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;16;0;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;16;0;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;16;1;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;16;1;Middle;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;16;1;Right;bd6140d8e59df9b4abcdca465a458487;794734fe2b509e048bdf8daecaed964a;NULL
EI_InteriorA_Obstacles;16;2;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;16;2;Middle;d260a901ed89b794a9bf95bca9ab348d;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;16;2;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;16;3;Left;bd6140d8e59df9b4abcdca465a458487;c9b790013f8f57b4c92cfe3650d92a9a;NULL
EI_InteriorA_Obstacles;16;3;Middle;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;16;3;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;16;4;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;16;4;Middle;016cfbb1de3c0a245b14cab7e75657d1;NULL;NULL
EI_InteriorA_Obstacles;16;4;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;17;0;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;17;0;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;17;0;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;17;1;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;17;1;Middle;01997c83a2713204b95024c551df55b5;NULL;NULL
EI_InteriorA_Obstacles;17;1;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;17;2;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;17;2;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;17;2;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;17;3;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;17;3;Middle;737c6d33deaed84449fccc704583b9ea;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;17;3;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;17;4;Left;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;17;4;Middle;01997c83a2713204b95024c551df55b5;NULL;NULL
EI_InteriorA_Obstacles;17;4;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;17;5;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;17;5;Middle;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;17;5;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;18;0;Left;e40a82857f851574e88007d2ead80145;NULL;NULL
EI_InteriorA_Obstacles;18;0;Middle;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;18;0;Right;d4c4fb37ef30d4c4ea499a2c032cd501;NULL;NULL
EI_InteriorA_Obstacles;18;1;Left;5e5f12cfa62125445a5b476e132f9f4f;NULL;NULL
EI_InteriorA_Obstacles;18;1;Middle;NULL;0c6483c86d7fa0e44a45450763f6e30f;NULL
EI_InteriorA_Obstacles;18;1;Right;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;18;2;Left;e40a82857f851574e88007d2ead80145;NULL;NULL
EI_InteriorA_Obstacles;18;2;Middle;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;18;2;Right;d4c4fb37ef30d4c4ea499a2c032cd501;NULL;NULL
EI_InteriorA_Obstacles;18;3;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;18;3;Middle;NULL;0e0de8589b9a53f41bd974e1080c862d;NULL
EI_InteriorA_Obstacles;18;3;Right;8b92183c3550f0949b6eae6cdc822e93;NULL;NULL
EI_InteriorA_Obstacles;18;4;Left;e40a82857f851574e88007d2ead80145;NULL;NULL
EI_InteriorA_Obstacles;18;4;Middle;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;18;4;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;19;0;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;19;0;Middle;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;19;0;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;19;1;Left;e40a82857f851574e88007d2ead80145;NULL;NULL
EI_InteriorA_Obstacles;19;1;Middle;737c6d33deaed84449fccc704583b9ea;NULL;NULL
EI_InteriorA_Obstacles;19;1;Right;d4c4fb37ef30d4c4ea499a2c032cd501;NULL;NULL
EI_InteriorA_Obstacles;19;2;Left;e40a82857f851574e88007d2ead80145;NULL;NULL
EI_InteriorA_Obstacles;19;2;Middle;737c6d33deaed84449fccc704583b9ea;NULL;NULL
EI_InteriorA_Obstacles;19;2;Right;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;19;3;Left;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;19;3;Middle;b467def937d6ba54990b1a49fda34fd5;NULL;NULL
EI_InteriorA_Obstacles;19;3;Right;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;19;4;Left;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;19;4;Middle;737c6d33deaed84449fccc704583b9ea;NULL;NULL
EI_InteriorA_Obstacles;19;4;Right;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;19;5;Left;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;19;5;Middle;737c6d33deaed84449fccc704583b9ea;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;19;5;Right;d4c4fb37ef30d4c4ea499a2c032cd501;NULL;NULL
EI_InteriorA_Obstacles;20;0;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;20;0;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;20;0;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;20;1;Left;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;20;1;Middle;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;20;1;Right;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;20;2;Left;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;20;2;Middle;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;20;2;Right;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;20;3;Left;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;20;3;Middle;bd6140d8e59df9b4abcdca465a458487;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;20;3;Right;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;21;0;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;21;0;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;21;0;Right;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;21;1;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;21;1;Middle;445901ce7e0cd5c47bf1140cab167ede;NULL;NULL
EI_InteriorA_Obstacles;21;1;Right;NULL;3943912e7cdd94741bd702527b23cb8e;NULL
EI_InteriorA_Obstacles;21;2;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;21;2;Middle;737c6d33deaed84449fccc704583b9ea;0115c096d5cd9534b88f40259f1636b7;NULL
EI_InteriorA_Obstacles;21;2;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;21;3;Left;NULL;9d55afd5b090ded4ca92ac420d0bd03f;NULL
EI_InteriorA_Obstacles;21;3;Middle;cc8f07b12aa63c7498bd4874e56e7c4a;NULL;NULL
EI_InteriorA_Obstacles;21;3;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;21;4;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;21;4;Middle;NULL;e1378294dc4b5334596c5fc406f63008;NULL
EI_InteriorA_Obstacles;21;4;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;21;5;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;21;5;Middle;737c6d33deaed84449fccc704583b9ea;87296fc76abbbc64687477e185bc9324;NULL
EI_InteriorA_Obstacles;21;5;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;22;0;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;22;0;Middle;NULL;NULL;NULL
EI_InteriorA_Obstacles;22;0;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;22;1;Left;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;22;1;Middle;bd6140d8e59df9b4abcdca465a458487;eef73bb34eeab7443a4c88631b9444db;NULL
EI_InteriorA_Obstacles;22;1;Right;bd6140d8e59df9b4abcdca465a458487;NULL;NULL
EI_InteriorA_Obstacles;22;2;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;22;2;Middle;016cfbb1de3c0a245b14cab7e75657d1;0c6483c86d7fa0e44a45450763f6e30f;NULL
EI_InteriorA_Obstacles;22;2;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;22;3;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;22;3;Middle;7e78bebefc172ac4fb983b46a51b44c6;NULL;NULL
EI_InteriorA_Obstacles;22;3;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;22;4;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;22;4;Middle;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
EI_InteriorA_Obstacles;22;4;Right;NULL;NULL;NULL
EI_InteriorA_Obstacles;22;5;Left;NULL;NULL;NULL
EI_InteriorA_Obstacles;22;5;Middle;d260a901ed89b794a9bf95bca9ab348d;0e0de8589b9a53f41bd974e1080c862d;NULL
